date,company,state,breach,org,records
8/14/2014,24ONPhysiciansPC/InCompassHealth,GA,HACK,MED,520.0
8/13/2014,IronMountainRecordsManagement,CA,PHYS,MED,1674.0
8/12/2014,CareAllManagementLLC,TN,PHYS,MED,28300.0
8/12/2014,AppleValleyCareCenter,CA,HACK,MED,1251.0
8/8/2014,OnsiteHealthDiagnostics(OHD),TX,HACK,MED,60582.0
8/8/2014,PSTServices,GA,HACK,MED,10104.0
8/7/2014,CentralUtahClinic,UT,HACK,MED,31677.0
8/7/2014,DiamondComputingCompany,GA,DISC,MED,7016.0
8/6/2014,MobilexUSA,OH,PHYS,MED,605.0
7/31/2014,CancerSpecialistsofTidewater,VA,PHYS,MED,2318.0
7/31/2014,StayWellHealthManagementLLC,MN,HACK,MED,4487.0
7/30/2014,RiteAidStore5256,WA,PHYS,MED,522.0
7/29/2014,PRNMedicalServicesLLCdbaSymbiusMedicalLLC,AZ,DISC,MED,13877.0
7/28/2014,Dr.VeronicaJoannBarber,CA,DISC,MED,4000.0
7/25/2014,UrologicalAssociatesofSouthernArizonaP.C.,AZ,PHYS,MED,3529.0
7/25/2014,SelfRegionalHealthcare,SC,PHYS,MED,38906.0
7/23/2014,Bio-ReferenceLaboratories,NJ,DISC,MED,3334.0
7/23/2014,MidwestOrthopaedicCenterSC,IL,DISC,MED,680.0
7/18/2014,AdministraciondeSegurosdeSalud-TripleSSalud,PR,DISC,MED,7911.0
7/17/2014,MinneapolisVAHealthCareSystem,MN,DISC,MED,500.0
7/16/2014,UniversityofPennsylvaniaHealthSystem,PA,PHYS,MED,661.0
7/15/2014,IndianHealthService-Rosebud,MD,PHYS,MED,620.0
7/12/2014,WesternRegionalCenterforBrainandSpineSurgery,NV,PHYS,MED,12000.0
7/8/2014,HaleyChiropracticClinic,WA,PHYS,MED,6000.0
7/7/2014,MontanaDepartmentofPublicHealth&HumanServices,MT,HACK,MED,1062509.0
7/7/2014,D&JOptical,AL,HACK,MED,1100.0
6/25/2014,RadyChildren'sHospital-SanDiego,CA,DISC,MED,6307.0
6/24/2014,SloaneSteckerPhysicalTherapyPC,NY,PHYS,MED,2000.0
6/23/2014,ColoradoNeurodiagnosticsPLLC,CO,PHYS,MED,750.0
6/20/2014,AbrhamTekolaM.D.INC,CA,PHYS,MED,5471.0
6/20/2014,NYUHospitalsCenter,NY,PHYS,MED,872.0
6/20/2014,NRADMedicalAssociatesP.C.,NY,HACK,MED,97000.0
6/19/2014,DavidDiGiallorenzoD.M.D.,PA,HACK,MED,11000.0
6/19/2014,IHS,MD,DISC,MED,620.0
6/16/2014,GroupHealthPlanofHurleyMedicalCenter,MI,DISC,MED,2289.0
6/13/2014,BaylorMedicalCenteratCarrollton,TX,DISC,MED,2874.0
6/13/2014,SantaRosaMemorialHospitalPrivacyManagerBreach,CA,PHYS,MED,33702.0
6/12/2014,DoctorsFirstChoiceBillings,FL,HACK,MED,1831.0
6/6/2014,MarkA.Gillispie,CA,PHYS,MED,5845.0
6/5/2014,SalinaHealthEducationdbaSalinaHealthcareCenter,KS,DISC,MED,9640.0
5/30/2014,NFPMaschinoHudelson&Associates,OK,PHYS,MED,3814.0
5/29/2014,Triple-SSalud,PR,DISC,MED,56853.0
5/28/2014,BayParkHospital,OH,DISC,MED,594.0
5/23/2014,JamaicaHospitalMedicalCenter,NY,DISC,MED,26162.0
5/22/2014,SutherlandHealthcareSolutions,NJ,PHYS,MED,342197.0
5/21/2014,ElliotHealthSystem,NH,PHYS,MED,1208.0
5/19/2014,BlueCrossBlueShieldofMichiganBlueCareNetwork,MI,DISC,MED,502.0
5/18/2014,AmericanHealth,PR,DISC,MED,11531.0
5/10/2014,HowardL.WeinsteinD.P.M.,TX,PHYS,MED,1000.0
5/10/2014,MolinaHealthcareofNewMexico,NM,DISC,MED,4744.0
5/9/2014,OptionsCounselingCenter,NJ,DISC,MED,2828.0
5/6/2014,PorterMDSteven,UT,PHYS,MED,500.0
5/5/2014,UMassMemorialMedicalCenter,MA,DISC,MED,2387.0
4/30/2014,OptumRx,IL,PHYS,MED,5696.0
4/29/2014,BostonMedicalCenter,MA,DISC,MED,15265.0
4/29/2014,ReadingHealthSystem,PA,PHYS,MED,1845.0
4/25/2014,FlowersHospital,AL,PHYS,MED,629.0
4/25/2014,IowaMedicaidEnterprise,IA,DISC,MED,862.0
4/25/2014,FergusonAdvertising,IN,HACK,MED,1361.0
4/25/2014,HealthTexasProviderNetwork,TX,HACK,MED,2742.0
4/25/2014,BaylorRegionalMedicalCenteratPlano,TX,HACK,MED,1981.0
4/25/2014,BaylorMedicalCenteratIrving,TX,HACK,MED,2308.0
4/25/2014,BaylorMedicalCenteratMcKinney,TX,HACK,MED,1253.0
4/24/2014,SorensonCommunications/CaptionCallGroupHealthPlan,UT,HACK,MED,9800.0
4/24/2014,WillisNorthAmerica,NY,DISC,MED,4830.0
4/24/2014,,DC,DISC,MED,2200.0
4/23/2014,LadiesFirstChoice,FL,DISC,MED,2365.0
4/22/2014,CenturaHealth,CO,HACK,MED,12286.0
4/18/2014,LarsenDentalCareLLC,ID,PHYS,MED,6900.0
4/18/2014,VGMHomelink,IA,DISC,MED,1400.0
4/18/2014,ShakerClinic,OH,PHYS,MED,617.0
4/17/2014,CourierExpress/AtlantaCourierExpress/Charlotte&CourierExpressUS,GA,DISC,MED,2523.0
4/16/2014,GreenwoodLefloreHospital,MS,PHYS,MED,3750.0
4/15/2014,TripleSSalud,PR,PHYS,MED,7911.0
4/14/2014,HealthyConnections,CA,PHYS,MED,793.0
4/11/2014,BLUECROSSANDBLUESHIELDOFKANSASCITY,MO,DISC,MED,2546.0
4/10/2014,AmerigroupTexas,VA,PHYS,MED,75026.0
4/3/2014,StateLongTermCareOmbudsmansOfficeMichiganDepartmentofCommunityHealth,MI,PHYS,MED,2595.0
4/2/2014,KPNorthernCADepartmentofResearch,CA,HACK,MED,5178.0
4/1/2014,IndianHealthService,MD,DISC,MED,214000.0
3/31/2014,MidwestOrthopaedicsatRushLLC,IL,HACK,MED,1256.0
3/31/2014,PolicyStudies,FL,DISC,MED,580.0
3/31/2014,MedicalCenterofPlano,TX,DISC,MED,1000.0
3/28/2014,PalomarHealthPrivacyManagerBreach,CA,PHYS,MED,5499.0
3/27/2014,NOVAChiropractic&RehabCenter,VA,PHYS,MED,5534.0
3/25/2014,Stoetzel'sPlanetChiropractic,IL,PHYS,MED,1000.0
3/24/2014,YellowstoneBoysandGirlsRanch,MT,PHYS,MED,543.0
3/24/2014,Talyst,WA,PHYS,MED,1079.0
3/21/2014,SutherlandHealthcareSolutions,CA,PHYS,MED,55900.0
3/21/2014,HealthPartnersAdministrators,MN,DISC,MED,715.0
3/21/2014,HealthPartners,MN,DISC,MED,27839.0
3/17/2014,TMAPracticeManagementGroup,TX,PHYS,MED,2260.0
3/16/2014,HospitalistsofArizona,AZ,PHYS,MED,1706.0
3/14/2014,ValleyViewHospitalAssociation,CO,HACK,MED,5415.0
3/13/2014,ToddM.BurtonM.D.,TX,PHYS,MED,5000.0
3/12/2014,UniversityofCaliforniaSanFranciscoPrivacyManagerBreach,CA,PHYS,MED,9861.0
3/12/2014,MissionCityCommunityNetwork,CA,PHYS,MED,7800.0
3/10/2014,PracMan,AL,HACK,MED,1179.0
3/5/2014,St.JosephHealthSystem,TX,HACK,MED,3300.0
2/27/2014,JosephMichaelBensonM.D,TX,PHYS,MED,7500.0
2/26/2014,CornerstoneHealthCarePA,NC,PHYS,MED,548.0
2/26/2014,PairNetworks,PA,DISC,MED,8845.0
2/26/2014,CareAdvantage,VA,PHYS,MED,3458.0
2/25/2014,PaloVerdeHospitalPrivacyManagerBreach,CA,DISC,MED,1100.0
2/21/2014,InspiraHealthNetwork,NJ,PHYS,MED,1411.0
2/18/2014,St.VincentHospitalandHealthcare,IN,PHYS,MED,1142.0
2/14/2014,HealthCareSolutionsatHome,OH,PHYS,MED,1139.0
2/13/2014,SupportiveConceptsforFamilies,PA,DISC,MED,593.0
2/12/2014,LewisJ.SimsDPMPCdbaSimsandAssociatesPodiatry,NY,PHYS,MED,6475.0
2/11/2014,WAStateDepartmentofSocial&HealthServices,WA,DISC,MED,3104.0
2/7/2014,PruittHealthPharmacyServices,GA,PHYS,MED,841.0
2/7/2014,EasterSealSocietyofSuperiorCaliforniaPrivacyManagerBreach,CA,PHYS,MED,3026.0
2/5/2014,MinYiM.D.,CA,PHYS,MED,4676.0
2/5/2014,StJosephHealthSystem,TX,HACK,MED,405000.0
1/31/2014,PresenceHealth,IL,PHYS,MED,836.0
1/30/2014,UniversityofWisconsin-MadisonSchoolofPharmacy,WI,PHYS,MED,41437.0
1/24/2014,RobertB.NevesM.D.,CA,PHYS,MED,611.0
1/23/2014,GeisingerBloomsburgHospital,PA,PHYS,MED,3101.0
1/22/2014,TheBrooklynHospitalCenter,NY,PHYS,MED,2172.0
1/21/2014,COMPLETEMEDICALHOMECARE,KS,DISC,MED,1700.0
1/16/2014,HealthDimensions,MI,PHYS,MED,5370.0
1/16/2014,SaintFrancisHospitalandMedicalCenter,CT,PHYS,MED,858.0
1/16/2014,AlamoConsumerDirectLLC,TX,DISC,MED,520.0
1/15/2014,NetworkPharmacyKnoxville,TN,PHYS,MED,9602.0
1/15/2014,TriLakesMedicalCenter,MS,HACK,MED,1489.0
1/13/2014,TemplePhysicians,PA,PHYS,MED,694.0
1/13/2014,RiversideMedicalGroup,VA,DISC,MED,919.0
1/10/2014,VirginiaPremierHealthPlan(VPHP),VA,PHYS,MED,25513.0
1/8/2014,101FamilyMedicalGroupPrivacyManagerBreach,CA,PHYS,MED,2500.0
1/3/2014,CouleeMedicalCenter,WA,PHYS,MED,2500.0
1/2/2014,ColoradoCommunityHealthAlliance(CCHA)/PhysiciansHealthPartners,CO,DISC,MED,1918.0
12/31/2013,NewMexicoOncologyHematologyConsultantsLTD,NM,PHYS,MED,12354.0
12/31/2013,BarryUniversity,FL,HACK,MED,9017.0
12/23/2013,JeffSpiegel,MA,DISC,MED,832.0
12/23/2013,RobMeagliaDDS,CA,PHYS,MED,1400.0
12/20/2013,ZDI,CA,PHYS,MED,1674.0
12/19/2013,ColbyDeHart,TN,PHYS,MED,2777.0
12/18/2013,DeLoach&Williamson,SC,PHYS,MED,3432.0
12/18/2013,WallaWallaVAMedicalCenter,WA,DISC,MED,1519.0
12/17/2013,ShilohMedicalClinic,MT,DISC,MED,1900.0
12/16/2013,MolinaHealthcareIn,CA,DISC,MED,1499.0
12/11/2013,Mosaic,NE,DISC,MED,3857.0
12/10/2013,L.A.Gay&LesbianCenter,CA,HACK,MED,59000.0
12/10/2013,HealthHelp,KY,PHYS,MED,535.0
12/10/2013,NorthsideHospital,GA,PHYS,MED,4879.0
12/6/2013,MethodistDallasMedicalCenter,TX,DISC,MED,44000.0
12/6/2013,PruittHealthCorporation,GA,PHYS,MED,4500.0
12/6/2013,TheGoodSamaritanHealthCenter,GA,HACK,MED,5000.0
12/6/2013,SIUHealthCare,IL,PHYS,MED,1891.0
12/6/2013,QualityHealthClaimsConsultantsLLC,IL,PHYS,MED,1573.0
12/4/2013,AmericanAnesthesiology,FL,DISC,MED,1000.0
11/29/2013,CityofChicago,IL,DISC,MED,2080.0
11/27/2013,UWMedicinePrivacyManager-Breach,WA,HACK,MED,76183.0
11/26/2013,RonaldSchubertMDPLLC,WA,PHYS,MED,950.0
11/26/2013,JonesChiropracticandMaximumHealth,IN,PHYS,MED,1500.0
11/26/2013,MolinaHealthcareofTexas,TX,DISC,MED,2826.0
11/22/2013,KaiserFoundationHospital-OrangeCounty,CA,PHYS,MED,49000.0
11/18/2013,UnitedDynacareLLCdbaDynacareLaboratories,WI,PHYS,MED,9328.0
11/14/2013,HealthFitnessCorporation,IL,PHYS,MED,4837.0
11/13/2013,AllSourceMedicalManagement,AZ,PHYS,MED,1456.0
11/12/2013,KemmetDentalDesign,ND,PHYS,MED,2000.0
11/8/2013,AssociatedUrologistsofNorthCarolina,NC,DISC,MED,7300.0
11/8/2013,NorthCarolinaDepartmentofHealthandHumanServices-DivisionofStateOperatedHealthCareFacilities,NC,DISC,MED,1315.0
11/5/2013,DaVita,CA,PHYS,MED,11500.0
11/5/2013,BarnabasHealthMedicalGroupP.C.,NJ,PHYS,MED,1100.0
11/1/2013,AdvocateHealthandHospitalsCorporation,IL,PHYS,MED,2237.0
10/31/2013,ReimbursementTechnologies,PA,DISC,MED,2300.0
10/29/2013,SpiritHomeHealthCareCorp,FL,PHYS,MED,603.0
10/25/2013,SSMHealthCareofWisconsinDBA:St.Mary���sJanesvilleHospital,WI,PHYS,MED,631.0
10/25/2013,MartinLutherKingJr.HealthCenter,NY,DISC,MED,37000.0
10/23/2013,SetonHealthcareFamily,TX,PHYS,MED,5500.0
10/23/2013,FerrisStateUniversityMICollegeofOptometry,MI,HACK,MED,3947.0
10/16/2013,HopeCommunityResources,AK,DISC,MED,1556.0
10/14/2013,AccessCounselingLLC,IN,PHYS,MED,566.0
10/9/2013,BlackHawk,IL,HACK,MED,7120.0
10/4/2013,HealthcareManagementSystem,TN,DISC,MED,4330.0
10/4/2013,MountSInaiMedicalCenter,NY,PHYS,MED,1586.0
10/4/2013,CaroMontMedicalGroup,NC,HACK,MED,1310.0
10/4/2013,SchuylkillHealthSystemLVHN,PA,PHYS,MED,2810.0
10/3/2013,ReconstructiveOrthopaedicAssociatesIIP.C.d/b/aRothmanInstitute,PA,PHYS,MED,2350.0
10/2/2013,TSYSEmployeeHealthPlan,GA,PHYS,MED,5232.0
10/2/2013,UnityPointHealthAffiliated,IA,DISC,MED,1825.0
10/1/2013,PaulG.KleinDPM,NJ,PHYS,MED,2500.0
9/30/2013,HOPEFamilyHealth,TN,PHYS,MED,6932.0
9/30/2013,CarolLPatrickPh.D.,OH,PHYS,MED,517.0
9/28/2013,SarahBenjaminDPM-LittletonPodiatry,CO,PHYS,MED,3512.0
9/20/2013,InfoCrossing,MO,DISC,MED,25461.0
9/16/2013,SouthShorePhysiciansPC,NY,PHYS,MED,8000.0
9/13/2013,DreyerMedicalClinic,IL,HACK,MED,998.0
9/13/2013,AdvocateHealthandHospitalsCorporationd/b/aAdvocateMedicalGroup,IL,HACK,MED,2029.0
9/13/2013,NHCHealthCareMauldin,SC,PHYS,MED,4204.0
9/13/2013,NHCHealthCareOakRidge,TN,PHYS,MED,4268.0
9/11/2013,PHMHS,PR,PHYS,MED,5000.0
9/6/2013,ICSCollectionService,IL,HACK,MED,1290.0
9/6/2013,HankyuChungM.D.,CA,PHYS,MED,2182.0
9/3/2013,JannaBenkelmanLPCLLC,CO,PHYS,MED,1500.0
8/30/2013,St.Anthony'sPhysicianOrganization,MO,PHYS,MED,2600.0
8/30/2013,CogentHealthcare,TN,PHYS,MED,32000.0
8/21/2013,ElbowoodsMemorialHealthCenter,ND,PHYS,MED,10000.0
8/19/2013,NorthTexasComprehensiveSpine&PainCenter,TX,PHYS,MED,3200.0
8/15/2013,FoundationsRecoveryNetwork,TN,DISC,MED,5690.0
8/13/2013,AnthemBCBSofGA,IN,PHYS,MED,5497.0
8/8/2013,M2ComSys,NV,DISC,MED,32151.0
8/5/2013,BaylorAllSaintsMedicalCenteratFortWorth,TX,DISC,MED,940.0
8/2/2013,MissouriDepartmentofSocialServices,MO,DISC,MED,1357.0
8/2/2013,Vitreo-RetinalMedicalGroup,CA,PHYS,MED,1837.0
7/28/2013,OregonHealth&ScienceUniversity,OR,DISC,MED,1361.0
7/25/2013,LouisianaStateUniversityHealthCareServicesDivision,LA,DISC,MED,1100.0
7/20/2013,TheBrookdaleHospitalandMedicalCenter,NY,PHYS,MED,2700.0
7/19/2013,GEOCareLLC,FL,PHYS,MED,710.0
7/18/2013,JesleKuizon,CA,HACK,MED,800.0
7/15/2013,SheetMetalLocal36WelfareFund,MO,DISC,MED,4560.0
7/15/2013,HansenandAssociates,WY,DISC,MED,2700.0
7/11/2013,Shred-itInternational,TX,PHYS,MED,277014.0
7/5/2013,SutterHealthEastBayRegion,CA,DISC,MED,4479.0
7/2/2013,CVSCaremark,AZ,PHYS,MED,4305.0
6/28/2013,AlbertoGerardoVazquezRivera,PR,PHYS,MED,679.0
6/26/2013,JamesA.Fosnaugh,NE,PHYS,MED,2125.0
6/17/2013,GulfBreezeFamilyEyecare,FL,DISC,MED,9626.0
6/14/2013,LincolnCountyHealthandHumanServices/LincolnCommunityHealthCenter,OR,DISC,MED,959.0
6/14/2013,FayettevilleVAMC,NC,PHYS,MED,1093.0
6/13/2013,LucilePackardChildrensHospitalPrivacyManagerBreach,CA,PHYS,MED,12900.0
6/5/2013,UMASSAmherst,MA,HACK,MED,1670.0
6/3/2013,CommunitySupportServices,OH,PHYS,MED,1167.0
5/29/2013,BonSecoursMaryImmaculateHospital,VA,PHYS,MED,5764.0
5/24/2013,SynerMed/InlandValleysIPA,CA,PHYS,MED,3164.0
5/21/2013,ErskineFamilyDentistry,IN,HACK,MED,2723.0
5/20/2013,JusttheConnection,IN,PHYS,MED,5388.0
5/14/2013,DentNeurologicInstitute,NY,DISC,MED,10000.0
5/10/2013,E-dreamz,NC,HACK,MED,1924.0
5/7/2013,Seattle-KingCountyDepartmentofPublicHealth,WA,PHYS,MED,750.0
5/7/2013,DigitalArchiveManagement,TX,PHYS,MED,189489.0
5/7/2013,AssuranceMDf/k/aHarborGroup,PA,PHYS,MED,22000.0
5/6/2013,UniversityofRochesterMedicalCenter&Affiliates,NY,PHYS,MED,537.0
5/1/2013,ArizonaCounseling&TreatmentServicesLLC,AZ,PHYS,MED,3800.0
5/1/2013,LaboratoryCorporationofAmerica,NC,PHYS,MED,1580.0
4/26/2013,IHCHealthServices,UT,DISC,MED,857.0
4/11/2013,JohnJ.PershingVAMedicalCenter,MO,PHYS,MED,589.0
4/10/2013,Wm.JenningsBryanDornVAMC,SC,PHYS,MED,7405.0
4/5/2013,TMGHealth,PA,DISC,MED,3794.0
4/5/2013,TexasHealthCareP.L.L.C.,TX,PHYS,MED,554.0
4/4/2013,HospiceandPalliativeCareCenterofAlamanceCaswell,NC,DISC,MED,5370.0
4/4/2013,PORTALHEALTHCARESOLUTIONSLLC,VA,PHYS,MED,2360.0
4/2/2013,ShandsJacksonvilleMedicalCenter,FL,PHYS,MED,1025.0
3/29/2013,QuickRunner,CA,DISC,MED,2400.0
3/29/2013,SunilKakarPsy.D.,WA,PHYS,MED,629.0
3/22/2013,TexasTechUnversityHealthSciencesCenter,TX,DISC,MED,697.0
3/20/2013,HealthCareforWomen,MA,HACK,MED,8727.0
3/19/2013,M&CChildren'sClinicPA,TX,HACK,MED,6300.0
3/15/2013,ThomasL.DavisJr.DDS,OR,PHYS,MED,3269.0
3/14/2013,Connextionsc/oAnthemBCBS,IN,DISC,MED,1678.0
3/12/2013,PattersonDentalSupply/PattersonCompanies,MN,HACK,MED,6400.0
3/6/2013,SportsRehabilitationConsultants,OH,PHYS,MED,1200.0
3/6/2013,GooldHealthSystem(Goold),MA,PHYS,MED,6332.0
3/4/2013,NorthLosAngelesCountyRegionalCenter,CA,PHYS,MED,18162.0
3/4/2013,LancasterGeneralMedicalGroup,PA,PHYS,MED,527.0
3/2/2013,SouthMiamiHospital,FL,DISC,MED,834.0
3/1/2013,PlexusGroup,IL,DISC,MED,500.0
3/1/2013,HealthPlusAmerigroup,NY,PHYS,MED,28187.0
3/1/2013,StandardRegister,OH,PHYS,MED,2261.0
2/27/2013,WOMENSHEALTHENTERPRISEINC.,GA,PHYS,MED,3000.0
2/25/2013,CountyofSanBernardinoDepartmentofBehavioralHealth,CA,PHYS,MED,686.0
2/20/2013,CatoctinDental/RichardB.LoveD.D.S.P.A.,MD,HACK,MED,6400.0
2/18/2013,TerrellCountyHealthDepartment,GA,DISC,MED,18000.0
2/15/2013,HeymanHospiceCareatFloyd,GA,PHYS,MED,1819.0
2/14/2013,HomeCareofMid-Missouri,MO,PHYS,MED,4027.0
2/14/2013,KindredTransitionalCareandRehabilitation-Marl,MA,PHYS,MED,716.0
2/12/2013,CoastHealthcareManagementLLC,CA,PHYS,MED,1368.0
2/12/2013,CenterforPainManagementLLC,MD,PHYS,MED,5822.0
2/11/2013,WestGeorgiaAmbulance,GA,PHYS,MED,500.0
2/7/2013,InterventionServices,FL,PHYS,MED,1200.0
2/6/2013,YadkinvilleChiropracticDCPA,NC,PHYS,MED,1000.0
2/4/2013,LifeGas,GA,PHYS,MED,1103.0
2/2/2013,CommunityServicesNW,AL,PHYS,MED,2400.0
1/31/2013,KmartPharmacy#7623,LA,PHYS,MED,16988.0
1/30/2013,RRDonnelley(asub-BAforUnitedHealthGroup),IL,PHYS,MED,8911.0
1/25/2013,WesternWisconsinMedicalAssociationS.C.-RiverFallsMedicalClinics,WI,PHYS,MED,2400.0
1/23/2013,StanfordSchoolofMedicine&LPChildrenHospPrivacyManagerBreach,CA,PHYS,MED,56500.0
1/22/2013,BlueCrossBlueShieldofWesternNewYork,NY,PHYS,MED,725.0
1/22/2013,BaptistHealthSystem,TX,DISC,MED,678.0
1/18/2013,WAYNEMEMORIALHOSPITAL,PA,PHYS,MED,1184.0
1/15/2013,CaliforniaDepartmentofDevelopmentalServicesPrivacyManagerBreach,CA,HACK,MED,1312.0
1/11/2013,LeeD.PollanDMDPC,NY,PHYS,MED,19178.0
1/10/2013,ClearpointDesign,MA,HACK,MED,4100.0
1/10/2013,PoussonFamilyDentistry,LA,PHYS,MED,1400.0
1/8/2013,SilverScriptInsuranceCompany,AZ,DISC,MED,852.0
1/8/2013,WorkflowOne,OH,DISC,MED,635.0
1/8/2013,UniversityofNevadaSchoolofMedicine,NV,PHYS,MED,1483.0
1/4/2013,CalvinSchusterMD,CA,PHYS,MED,532.0
12/31/2012,Omnicell,CA,PHYS,MED,56820.0
12/28/2012,HPEnterpriseServices,KY,PHYS,MED,1090.0
12/23/2012,Calif.Dept.ofHealthCareServices(DHCS),CA,DISC,MED,2643.0
12/21/2012,CenterforOrthopedicResearchandEducation,AZ,PHYS,MED,35488.0
12/21/2012,OHPPHSP,NY,DISC,MED,28187.0
12/20/2012,WestervilleDentalCenter,OH,PHYS,MED,850.0
12/14/2012,ColumbiaUniversityMedicalCenterandNewYork-PresbyterianHospital,NY,PHYS,MED,4929.0
12/13/2012,NorthLakeTahoeFireProtectionDistrictPrivacyManagerBreach,NV,PHYS,MED,752.0
12/13/2012,CityofCoronaPrivacyManagerBreach,CA,PHYS,MED,958.0
12/13/2012,CityofYumaPrivacyManagerBreach,AZ,PHYS,MED,905.0
12/10/2012,CCSMedical,TX,DISC,MED,6601.0
12/7/2012,CarolinasMedicalCenter-Randolph,NC,HACK,MED,5600.0
11/29/2012,ADPI-West,CA,DISC,MED,1500.0
11/29/2012,CityofBerkeleyPrivacyManagerBreach,CA,PHYS,MED,931.0
11/29/2012,CountyofSanBernardinoDepartmentofPublicHeatlh,CA,DISC,MED,1370.0
11/29/2012,BlueCrossBlueShield,IL,DISC,MED,500.0
11/29/2012,CuyahogaCountyBoardofDevelopmentalDisabilities,OH,PHYS,MED,613.0
11/29/2012,AdvancedDataProcessing,FL,PHYS,MED,10000.0
11/28/2012,RobbinsEyeCenterPC,CT,PHYS,MED,1749.0
11/27/2012,JamesM.McGeeD.M.D.P.C.,GA,PHYS,MED,1306.0
11/21/2012,OriginalMedicineAcupuncture&WellnessLLC,NM,PHYS,MED,540.0
11/21/2012,SoundentalAssociatesPC,CT,PHYS,MED,14511.0
11/20/2012,HawaiiStateDepartmentofHealthAdultMentalHealthDivision,HI,HACK,MED,674.0
11/7/2012,MemorialHealthSystem,CO,PHYS,MED,6262.0
11/5/2012,WomenandInfant'sHospital,RI,PHYS,MED,14004.0
11/5/2012,WYATTDENTALGROUPLLC,LA,DISC,MED,10271.0
11/5/2012,MiamiBeachHealthcareGroupLtd.dbaAventuraHospitalandMedicalCenter,FL,PHYS,MED,2560.0
11/5/2012,UnionCountyBoardofDevelopmentalDisabilities,OH,PHYS,MED,1420.0
11/2/2012,UniversityofIllinoisCollegeofNursing,IL,PHYS,MED,508.0
11/1/2012,QUANTERIONSOLUTIONSINC,NY,PHYS,MED,1017.0
10/31/2012,WaipahuAlohaClubhousePrivacyManagerBreach,HI,DISC,MED,674.0
10/29/2012,MemorialHospital,OH,PHYS,MED,500.0
10/26/2012,SwedishAmericanHealthSystem,IL,PHYS,MED,1500.0
10/22/2012,PhilipPCorneliusonDDSINC.,CA,PHYS,MED,980.0
10/18/2012,CoastalhomeRespiratoryLLP,GA,PHYS,MED,3440.0
10/17/2012,BlountMemorialHospital,TN,PHYS,MED,27799.0
10/12/2012,AlexanderJ.TikhtmanM.D.,KY,PHYS,MED,2376.0
9/19/2012,CabinetforHealthandFamilyServicesDepartmentforCommunityBasedServices,KY,DISC,MED,2500.0
9/17/2012,CoxHealth,MO,PHYS,MED,2435.0
9/14/2012,TheFeinsteinInstituteforMedicalReserch,NY,PHYS,MED,13000.0
9/14/2012,BHcare,CT,PHYS,MED,5827.0
9/14/2012,EccoHealthLLC,NV,PHYS,MED,5713.0
9/12/2012,UniversityofNewMexicoHealthSciencesCenter,NM,HACK,MED,2365.0
9/7/2012,CharlotteClark-NeitzelMD,WA,PHYS,MED,942.0
8/28/2012,CancerCareGroupP.C.,IN,PHYS,MED,55000.0
8/28/2012,LANAMEDICALCARE,FL,PHYS,MED,500.0
8/21/2012,CentralStatesSoutheastandSiouthwestAreasHealth&WelfareFund,IL,DISC,MED,754.0
8/17/2012,LibertyResources,PA,PHYS,MED,3183.0
8/15/2012,HeartlandPathologyAssociatesP.A.,FL,PHYS,MED,1175.0
8/15/2012,TEMPLECOMMUNITYHOSPITAL,CA,PHYS,MED,603.0
8/10/2012,SiemensMedicalSolutionsUSA,PA,PHYS,MED,66601.0
8/3/2012,StanfordHospital&ClinicsandSchoolofMedicinePrivacyManagerBreach,CA,PHYS,MED,2300.0
7/31/2012,VNAHealthCareHartfordHospital,CT,PHYS,MED,7461.0
7/30/2012,EMC,CT,PHYS,MED,7461.0
7/27/2012,JeffreyPaulEdelsteinM.D.,AZ,PHYS,MED,4800.0
7/23/2012,NYUSchoolofMedicineFacultyGroupPractice,NY,PHYS,MED,8488.0
7/17/2012,PamlicoMedicalEquipmentLLC,NC,PHYS,MED,2917.0
7/16/2012,MolallaFamilyDental,OR,HACK,MED,4354.0
7/16/2012,HamnerSquareDentalPrivacyManagerBreach,CA,DISC,MED,1112.0
7/16/2012,VisitingNurseServicesofIowa,IA,PHYS,MED,1298.0
7/13/2012,PattersonDental,MN,DISC,MED,2533.0
7/5/2012,HealthTexasProviderNetwork-CardiovascularConsultantsofNorthTexas,TX,DISC,MED,2462.0
7/3/2012,SharonL.RogersPh.D.ABPP,TX,PHYS,MED,585.0
6/25/2012,BruceG.PellerDMDPA,NC,DISC,MED,9953.0
6/22/2012,KarenKietzman,MT,PHYS,MED,708.0
6/14/2012,GesslerClinicP.A.,FL,PHYS,MED,1409.0
6/6/2012,RobertWithamMDFACP,OR,PHYS,MED,11136.0
6/4/2012,MetcareofFlorida,FL,PHYS,MED,2557.0
6/4/2012,PrevMED,MD,PHYS,MED,1444.0
5/26/2012,TitusRegionalMedicalCenter,TX,PHYS,MED,500.0
5/22/2012,DataImage,OH,DISC,MED,15000.0
5/22/2012,Children'sHospitalBoston,MA,PHYS,MED,2159.0
5/19/2012,LuzColonDPMPodiatry,FL,PHYS,MED,1137.0
5/18/2012,UnitedHealthGrouphealthplansingleaffiliatedcoveredentity,MN,DISC,MED,19100.0
5/18/2012,OurLadyoftheLakeRegionalMedicalCenter,LA,PHYS,MED,17000.0
5/14/2012,FamilyHealthServicesMinnesotaPA,MN,PHYS,MED,4000.0
5/10/2012,RiteAidStore1343,WV,PHYS,MED,2905.0
